"Node","Matches"
"AES_PPRM3_ENC.EC.SB0.Sbox1.158:AS
y[1] = ~(d[3] & a[0]) ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3] ^ b[1] & d[1] ^ b[2] & d[3] ^ b[3] & d[2] ^ d[3] & a[3] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[3] & d[3] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.y[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox1.b[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB3.Sbox2.115:AS
c[1] = x[2] & x[1] ^ x[2] & x[4] ^ x[5] & x[4] ^ x[3] & x[6] ^ x[5] & x[6] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[5] & x[0] ^ x[7] & x[0] ^ x[1] ^ x[5] & x[2] ^ x[7] & x[2] ^ x[5] & x[3] ^ x[5] & x[7] ^ x[7] ^ x[2] ^ x[3] & x[2] ^ x[4] ^ x[5];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.c[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.x[7:0]', 7, 7)]"
"AES_PPRM3_ENC.EC.SB1.Sbox0.153:AS
y[2] = a[0] & d[2] ^ a[2] & d[0] ^ a[0] & d[1] ^ a[1] & d[0] ^ b[1] & d[1] ^ b[2] & d[2] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ a[0] & d[0] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.y[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SBK.Sbox3.140:AS
y[6] = ~(a[0] & d[2]) ^ a[2] & d[0] ^ d[3] & a[3] ^ a[0] & d[1] ^ a[1] & d[0] ^ d[3] & a[2] ^ d[2] & a[3] ^ a[0] & d[0] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.y[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.a[3:0]', 1, 1)]"
"AES_PPRM3_ENC.EC.SB3.Sbox2.153:AS
y[2] = a[0] & d[2] ^ a[2] & d[0] ^ a[0] & d[1] ^ a[1] & d[0] ^ b[1] & d[1] ^ b[2] & d[2] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ a[0] & d[0] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.y[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox2.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SB0.Sbox3.151:AS
y[3] = b[0] & d[1] ^ b[1] & d[0] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[1] & d[3] ^ b[3] & d[1] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.y[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SB3.Sbox0.105:AS
c[3] = x[5] & x[1] ^ x[7] & x[1] ^ x[5] & x[2] ^ x[5] & x[6] ^ x[5] & x[7] ^ x[5] & x[4] ^ x[7] & x[4] ^ x[5] & x[0] ^ x[7] & x[0] ^ x[3] & x[1] ^ x[4] & x[1] ^ x[3] & x[2] ^ x[2] & x[4] ^ x[4] & x[6] ^ x[2] & x[1] ^ x[2] & x[6] ^ x[6] & x[1];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.c[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.x[7:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.MX3.196:AS
b0 = a0 ^ a3;","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX3.b0[7:0]', 7, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX3.a0[7:0]', 7, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX3.a3[7:0]', 7, 0)]"
"AES_PPRM3_ENC.EC.SB1.Sbox3.147:AS
y[4] = d[3] & a[1] ^ d[1] & a[3] ^ a[0] & d[0] ^ b[3] & d[3] ^ b[0] & d[1] ^ b[1] & d[0] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3] ^ a[1] & d[1] ^ b[2] & d[2] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.y[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.b[3:0]', 2, 2)]"
"AES_PPRM3_ENC.EC.SBK.Sbox2.120:AS
c[0] = x[1] & x[0] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[5] & x[0] ^ x[7] & x[0] ^ x[3] & x[1] ^ x[6] & x[1] ^ x[3] & x[6] ^ x[5] & x[6] ^ x[7] & x[6] ^ x[3] & x[4] ^ x[7] & x[4] ^ x[5] & x[3] ^ x[4] & x[1] ^ x[2] ^ x[3] & x[2] ^ x[4] & x[6] ^ x[6] ^ x[5] ^ x[3] ^ x[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.c[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 4, 4)]"
"AES_PPRM3_ENC.EC.SB2.Sbox3.101:AS
b = { x[5] ^ x[6] ^ x[2] ^ x[1], x[6], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[4] ^ x[1], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[0] };","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.b[3:0]', 3, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox3.x[7:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB0.Sbox0.151:AS
y[3] = b[0] & d[1] ^ b[1] & d[0] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[1] & d[3] ^ b[3] & d[1] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.y[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox0.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SBK.Sbox0.110:AS
c[2] = x[6] & x[1] ^ x[2] & x[6] ^ x[3] & x[6] ^ x[7] & x[6] ^ x[1] & x[0] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[4] & x[0] ^ x[6] & x[0] ^ x[7] & x[0] ^ x[5] & x[2] ^ x[5] & x[3] ^ x[2] & x[4] ^ x[3] & x[4] ^ x[5] & x[7] ^ x[7] & x[2] ^ x[5] & x[6] ^ x[3] & x[2] ^ x[7] & x[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.c[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox0.x[7:0]', 5, 5)]"
"AES_PPRM3_ENC.EC.SB0.Sbox2.97:AS
a = { x[7] ^ x[5], x[7] ^ x[6] ^ x[4] ^ x[3] ^ x[2] ^ x[1], x[7] ^ x[5] ^ x[3] ^ x[2], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[1] };","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 3, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.x[7:0]', 1, 1)]"
"AES_PPRM3_ENC.EC.SB0.Sbox3.153:AS
y[2] = a[0] & d[2] ^ a[2] & d[0] ^ a[0] & d[1] ^ a[1] & d[0] ^ b[1] & d[1] ^ b[2] & d[2] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ a[0] & d[0] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.y[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox3.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SB0.Sbox2.143:AS
y[5] = ~(d[3] & a[3]) ^ d[3] & a[1] ^ d[1] & a[3] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[2] & d[2] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ b[1] & d[3] ^ b[3] & d[1] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.y[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB1.Sbox0.151:AS
y[3] = b[0] & d[1] ^ b[1] & d[0] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[1] & d[3] ^ b[3] & d[1] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.y[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox0.b[3:0]', 3, 3)]"
